area,predicted_iou,point_coords,scale (um/px),index,Red,Green,Blue,perimeter(um),area(um),circularity,centroid_x,centroid_y,droplet,x,y,w,h
4170,0.9799365997314453,"[1012.5, 860.625]",6.0755,141,120.14323001198872,77.04995022965196,102.2295841186592,39.88291591138528,112.97230882774089,1.120448596925656,1029,833,True,993,799,72,72
4657,0.9813845157623291,"[1057.5, 84.375]",6.0755,142,114.56365874149994,39.28411409052446,0.10334413385266306,41.648683739477654,126.16595736469768,1.0940836036342796,1062,70,True,1026,32,74,78
6748,0.9875258803367615,"[1057.5, 118.125]",6.0755,143,170.18774555520343,185.29298268509237,208.94244734002822,50.79986109045658,182.81466186321236,1.123321734620991,1036,160,True,990,113,92,96
4820,0.9826294183731079,"[1057.5, 286.875]",6.0755,144,133.64748678387377,139.47817141399543,90.99522360048555,42.75606932556489,130.58190133086597,1.1140448960860416,1063,279,True,1024,239,77,81
4406,0.9804700613021851,"[1057.5, 421.875]",6.0755,145,225.82408494387903,124.90924320599602,54.90255824178255,40.524755502549645,119.36594549041399,1.0948396072133313,1025,422,True,990,385,73,75
5800,0.9851492643356323,"[1057.5, 489.375]",6.0755,146,8.514088681756451,72.26480231258144,39.6226437352596,46.689818753262976,157.13174848942379,1.1040038016190552,1045,508,True,1003,466,87,85
4166,0.9821265935897827,"[1057.5, 556.875]",6.0755,147,77.3638119788967,204.01427895927446,159.2668796183746,39.866373182059256,112.86394210464474,1.1205942156216013,1061,592,True,1025,556,73,73
4344,0.9726455211639404,"[1057.5, 658.125]",6.0755,148,111.70509821764975,136.3676455759871,48.969207701281434,40.21210696371325,117.6862612824236,1.093397377745905,1026,664,True,988,628,75,70
1720,0.9255760908126831,"[1057.5, 691.875]",6.0755,149,32.69668255242879,218.19825170793808,10.311630767028012,29.172510622401422,46.597690931346364,1.4533605006123007,1077,709,False,1048,687,65,45
4889,0.9801492691040039,"[1057.5, 894.375]",6.0755,150,112.96389760543153,224.92118186026354,215.41670888995145,42.908967370290775,132.45122730427462,1.106191393806714,1033,915,True,993,878,79,78
4708,0.9816412925720215,"[1057.5, 961.875]",6.0755,151,32.27051886146823,23.837956922631925,106.35613083656983,41.92139458611182,127.54763308417364,1.0964508680581446,1064,992,True,1028,953,76,78
5483,0.9846022129058838,"[1102.5, 219.375]",6.0755,152,219.44358124135553,157.45171238506592,210.31330282548987,45.48601530852234,148.54368568405354,1.108387774489193,1128,215,True,1087,175,83,83
4714,0.9837211966514587,"[1102.5, 388.125]",6.0755,153,171.06244782129318,44.706773847046925,145.1880429024206,42.210647828509686,127.71018316881788,1.1102189688684863,1080,363,True,1041,326,78,76
4724,0.9835090637207031,"[1102.5, 624.375]",6.0755,154,188.8436801170458,48.67051032177029,207.26877198265527,41.9778746152138,127.98109997655826,1.095683671147792,1110,660,True,1074,620,73,80
5298,0.9804468154907227,"[1102.5, 725.625]",6.0755,155,221.16983598514193,206.79487213594226,69.83124634256528,44.84417593319243,143.53172474085642,1.1149472684826782,1104,767,True,1064,725,81,81
4503,0.9795843362808228,"[1102.5, 826.875]",6.0755,156,211.41982883878654,233.73737634679668,141.76459103531135,41.432453255507795,121.99383852549573,1.1197821428515828,1106,852,True,1068,817,77,72
5189,0.9794212579727173,"[1102.5, 961.875]",6.0755,157,226.47910861806994,17.195653966910843,42.597258293925584,44.6347976239088,140.5787315364862,1.1277625161624962,1123,930,True,1080,891,85,79
4461,0.9820913076400757,"[1147.5, 151.875]",6.0755,158,107.00165607239877,130.98916731276987,222.20175721658774,40.8539462409366,120.85598793298611,1.0989805071055452,1120,129,True,1084,92,74,75
4542,0.9807202816009521,"[1147.5, 286.875]",6.0755,159,53.84475046340568,98.54607562688986,191.268714421119,41.26301255994114,123.05041407568324,1.101105471410124,1141,304,True,1104,267,75,77
6215,0.9860508441925049,"[1147.5, 455.625]",6.0755,160,252.4521481454571,243.4825008403482,55.19808309573925,48.415649065744944,168.3747960106498,1.1078592043395734,1115,450,True,1070,406,90,89
6392,0.9852004051208496,"[1147.5, 556.875]",6.0755,161,56.27247631273865,246.1541478888579,207.72721705394673,49.18699150330323,173.1700235076546,1.1117776521311016,1134,546,True,1090,501,87,92
5643,0.9784512519836426,"[1147.5, 1029.375]",6.0755,162,105.08002339372389,227.1374894713103,36.85354714645787,46.07137463512896,152.87835460789972,1.104858031829684,1153,1010,True,1110,968,87,84
4598,0.9804008603096008,"[1192.5, 118.125]",6.0755,163,253.9045570623898,74.88916685485214,196.92513706316763,41.63214093166637,124.5675481990294,1.1072424038715412,1195,92,True,1157,54,76,78
6001,0.9863495826721191,"[1192.5, 421.875]",6.0755,164,158.31084979537854,175.43258866642998,154.8247656712426,47.79720441783547,162.57717632500552,1.1182413616109192,1177,385,True,1132,342,89,89
5469,0.9816911220550537,"[1192.5, 658.125]",6.0755,165,71.97033636318888,251.41762969601837,130.37521073069226,45.326264971382344,148.164402153217,1.1034334102279086,1191,635,True,1152,593,79,83
5185,0.9885460138320923,"[1192.5, 691.875]",6.0755,166,58.74652140883184,127.40711222814657,47.85755458507028,44.209188830655314,140.47036481339003,1.107211322689877,1175,720,True,1134,680,82,81
6158,0.9837155342102051,"[1192.5, 793.125]",6.0755,167,1.4069759613783432,30.236949686583873,212.86919381713517,48.37571160899848,166.8305702065296,1.1162699532378573,1185,813,True,1141,769,88,90
4409,0.9844473600387573,"[1237.5, 151.875]",6.0755,168,0.957722410301407,137.47328994925604,3.481006221132334,40.42833744768311,119.44722053273611,1.08889461883504,1209,176,True,1172,140,75,73
4294,0.9853224754333496,"[1237.5, 253.125]",6.0755,169,182.9276078615178,253.93842658791516,254.1306384450376,40.17902146581857,116.33167724372167,1.1043096250206372,1205,256,True,1168,221,75,74
4415,0.9816176295280457,"[1237.5, 455.625]",6.0755,170,171.11921238407334,126.86457997412434,220.63792341935493,40.7175908666728,119.60977061738033,1.1030307682327023,1210,473,True,1174,437,75,73
5528,0.9862152338027954,"[1237.5, 523.125]",6.0755,171,53.139694115820326,135.38865008555794,197.5739292664518,45.5424955927014,149.76281131888527,1.1020969536895582,1225,557,True,1184,517,83,82
2187,0.9605714082717896,"[1237.5, 691.875]",6.0755,172,163.77837240807827,31.638477356061063,102.70865501319741,29.943853295415472,59.24950585282238,1.2042614273543275,1243,689,False,1213,663,60,49
4532,0.9819090366363525,"[1237.5, 725.625]",6.0755,173,99.23428796117814,1.8098446651287114,40.82300291139119,41.24646986985774,122.77949726794286,1.1026504394302985,1252,755,True,1215,717,75,79
4829,0.9813841581344604,"[1237.5, 894.375]",6.0755,174,178.61548451199087,120.76054658793865,146.61044826706555,42.948905082114315,130.8257264578323,1.1220214879658974,1202,900,True,1162,863,81,77
4633,0.9756737947463989,"[1237.5, 961.875]",6.0755,175,139.7653980651926,30.15079361588554,175.53999824776,42.05774976416249,125.51575702612075,1.1214604227694185,1232,977,True,1195,938,76,79
3828,0.9807854890823364,"[1282.5, 84.375]",6.0755,176,192.2867735008836,155.0457110470172,139.15611731617184,37.9077697936306,103.70695400301969,1.1026526522449456,1299,53,True,1265,20,70,68
3861,0.9819484353065491,"[1282.5, 151.875]",6.0755,177,182.22747865813682,181.065206923043,253.72365804576387,38.027582399325745,104.60097946856297,1.1001497815418662,1269,124,True,1235,89,68,73
4178,0.9857784509658813,"[1282.5, 185.625]",6.0755,178,158.12871015202825,197.8437743718871,79.91248324500177,39.457307118131794,113.1890422739332,1.0945626767332413,1314,189,True,1276,153,73,70
5228,0.9834297895431519,"[1282.5, 320.625]",6.0755,179,7.485226670788176,216.20210656530585,93.44598419273493,44.402024508719485,141.63530708667372,1.1077050914026632,1248,330,True,1206,290,82,81
5756,0.9850296974182129,"[1282.5, 388.125]",6.0755,180,53.349662492626095,216.48963515564162,72.19868440691964,46.76284186487462,155.93971453536608,1.1159254787070336,1285,411,True,1242,369,85,84
5039,0.9831962585449219,"[1282.5, 658.125]",6.0755,181,167.43010125877376,7.45676761490914,237.12200900417702,43.89654048803206,136.51497942038043,1.1232344558115277,1277,631,True,1240,591,78,82
4560,0.9865138530731201,"[1282.5, 826.875]",6.0755,182,249.5432748331041,227.4291963915231,219.87858509744623,41.49578551815995,123.53806432961593,1.109167981293036,1267,847,True,1230,809,76,77
4872,0.9833928346633911,"[1282.5, 894.375]",6.0755,183,19.760482402075304,178.82550791093112,154.3754183539919,42.756069345186205,131.99066873111596,1.1021544343315208,1298,924,True,1258,886,80,78
4345,0.9820260405540466,"[1282.5, 1029.375]",6.0755,184,41.76551167586218,18.796527912666075,151.44854869082388,40.371857222368,117.71335296319764,1.1018484446181922,1305,1007,True,1268,971,75,74
4392,0.9836462736129761,"[1327.5, 253.125]",6.0755,185,105.88127217631047,208.40938826778566,253.24329086942691,40.64456804938085,118.98666195957745,1.1048336162038266,1297,264,True,1259,228,76,75
5955,0.9858535528182983,"[1327.5, 523.125]",6.0755,186,93.10406355418664,123.14645458797574,136.30224972151126,47.48455617331878,161.33095900939975,1.1121853926425718,1297,502,True,1253,460,88,87
4371,0.9845994710922241,"[1327.5, 556.875]",6.0755,187,45.81447406511191,36.91147896915344,36.76546267641595,40.64456806900217,118.41773666332264,1.1101416717117965,1342,576,True,1304,540,76,75
4383,0.9829049110412598,"[1327.5, 725.625]",6.0755,188,21.712809409512467,149.5152298752567,87.4393074318554,40.64456789241034,118.7428368326111,1.1071022598418343,1314,704,True,1275,667,77,74
5493,0.9874037504196167,"[1327.5, 826.875]",6.0755,189,224.49584925814713,1.4334034598058447,216.4926395869594,45.41299231463858,148.81460249179392,1.1028204870499347,1330,790,True,1287,748,84,85
4364,0.9850752353668213,"[1327.5, 860.625]",6.0755,190,208.27615799458934,33.49058195480821,162.3323587607276,40.548150014135636,118.22809489790437,1.1066531730660047,1358,872,True,1320,835,75,76
4952,0.9854094982147217,"[1372.5, 84.375]",6.0755,191,213.7528084941355,18.793200777669874,90.05246045879657,43.18167837389545,134.15800319303906,1.1060444659061464,1352,115,True,1314,74,77,82
4758,0.9864447116851807,"[1372.5, 219.375]",6.0755,192,206.98693696449786,159.4104841988051,64.30585061100668,42.17071048949111,128.90221712287558,1.0978716858731739,1396,189,True,1361,149,72,81
5174,0.9868923425674438,"[1372.5, 320.625]",6.0755,193,185.0618648528307,47.18556756695817,62.60071204346012,44.0328959211598,140.17235632487564,1.100733691040294,1338,339,True,1299,299,79,82
4598,0.9839653968811035,"[1372.5, 455.625]",6.0755,194,5.034013721852396,62.16111659519663,127.82648201839892,41.80158174496091,124.5675481990294,1.1162735915664712,1366,434,True,1330,395,72,79
2333,0.944196343421936,"[1372.5, 489.375]",6.0755,195,26.110137005514556,72.52615897802501,181.5399137481296,33.15588815959233,63.20489124583201,1.3840786821925013,1371,501,False,1348,475,56,62
4852,0.9834847450256348,"[1372.5, 624.375]",6.0755,196,151.159989420245,80.85246985339533,214.34156836634332,42.57977653379725,131.4488351156352,1.0975900210114746,1379,649,True,1339,612,80,76
4411,0.9851694107055664,"[1372.5, 759.375]",6.0755,197,226.87279000454748,182.29044228872894,138.09440747245205,40.71759088629411,119.50140389428418,1.1040310239040698,1392,731,True,1355,695,74,74
5336,0.9793151617050171,"[1372.5, 928.125]",6.0755,198,1.2895842840267675,185.3432171679126,203.8240725393221,44.402024508719485,144.5612086102699,1.0852852732108553,1388,956,True,1348,915,81,82
